,name,candidate_id,candidate_state,party,incumbent_challenge_full,office_full,cycles,election_years,candidate_status,donor_state,donation_count,total_raised,in_state
483,"JONES, DOUG",S0AL00156,AL,DEM,Incumbent,Senate,"[2002, 2004, 2018, 2020]","[2002, 2018, 2020]",C,GU,3,150.0,False
484,"JONES, DOUG",S0AL00156,AL,DEM,Incumbent,Senate,"[2002, 2004, 2018, 2020]","[2002, 2018, 2020]",C,HI,390,23855.5,False
485,"JONES, DOUG",S0AL00156,AL,DEM,Incumbent,Senate,"[2002, 2004, 2018, 2020]","[2002, 2018, 2020]",C,IA,203,15253.5,False
486,"JONES, DOUG",S0AL00156,AL,DEM,Incumbent,Senate,"[2002, 2004, 2018, 2020]","[2002, 2018, 2020]",C,ID,184,8994.0,False
487,"JONES, DOUG",S0AL00156,AL,DEM,Incumbent,Senate,"[2002, 2004, 2018, 2020]","[2002, 2018, 2020]",C,IL,2871,317425.9,False
488,"JONES, DOUG",S0AL00156,AL,DEM,Incumbent,Senate,"[2002, 2004, 2018, 2020]","[2002, 2018, 2020]",C,IN,405,42364.5,False
489,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,AE,24,2185.0,False
490,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,AK,12,2637.5,False
491,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,AL,80,42069.38,False
492,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,AP,1,500.0,False
493,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,AR,47,30125.0,False
494,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,AZ,116,64742.0,False
495,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,CA,1444,1526019.79,False
496,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,CO,111,99964.0,False
497,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,CT,233,185799.3,False
498,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,DC,993,737418.65,False
499,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,DE,20,17060.0,False
500,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,FL,438,404288.88,False
501,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,GA,238,194053.66,False
502,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,HI,12,10895.0,False
503,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,IA,10,12475.0,False
504,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,ID,36,19024.0,False
505,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,IL,408,363919.25,False
506,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,IN,34,22350.0,False
507,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,KS,39,26775.0,False
508,"KAINE, TIMOTHY MICHAEL",S2VA00142,VA,DEM,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,KY,48,45573.86,False
509,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,AR,21,1215.0,False
510,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,AZ,58,5446.5,False
511,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,CA,1234,510467.2,False
512,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,CO,95,3187.5,False
513,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,CT,166,127783.25,False
514,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,DC,133,54948.68,False
515,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,DE,18,1553.0,False
516,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,FL,162,24427.45,False
517,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,GA,30,1194.0,False
518,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,HI,28,400.0,False
519,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,IA,3,81.0,False
520,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,ID,8,2805.0,False
521,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,IL,130,59839.5,False
522,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,IN,29,1832.0,False
523,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,KS,42,753.0,False
524,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,KY,5,1084.0,False
525,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,LA,17,1055.0,False
526,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,MA,2773,907995.49,True
527,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,MD,59,32380.5,False
528,"KENNEDY, JOSEPH P III",H2MA04073,MA,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2014, 2016, 2018, 2020]",C,ME,60,11625.0,False
529,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,AL,4,1100.0,True
530,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,AP,1,1092.0,False
531,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,AR,2,324.0,False
532,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,AZ,1,216.0,False
533,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,CA,1,250.0,False
534,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,FL,1,250.0,False
535,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,GA,8,2258.54,False
536,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,IL,1,500.0,False
537,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,MA,1,216.0,False
538,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,MD,3,1466.0,False
539,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,NC,3,1016.0,False
540,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,OR,1,250.0,False
541,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,PA,1,216.0,False
542,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,TN,2,608.0,False
543,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,TX,4,1500.0,False
544,"KENNEDY, ROBERT JR",S8AL00365,AL,DEM,Challenger,Senate,[2018],[2018],N,VA,1,1350.0,False
545,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,AL,1,25.0,False
546,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,AR,2,10.0,False
547,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,CA,3,53.0,False
548,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,FL,40,1203.0,True
549,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,IN,1,25.0,False
550,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,MA,1,18.0,False
551,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,MD,5,171.0,False
552,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,ME,1,25.0,False
553,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,MI,3,225.0,False
554,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,MN,1,27.0,False
555,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,OR,1,25.0,False
556,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,OT,2,70.0,False
557,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,PA,1,5.0,False
558,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,SC,1,25.0,False
559,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,TN,8,277.0,False
560,"LYLES, TAMIKA",S8FL00240,FL,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,TX,2,198.0,False
561,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,AA,3,750.0,False
562,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,AL,4,1005.0,False
563,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,AZ,4,550.0,False
564,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,CA,55,39550.0,False
565,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,CO,1,250.0,False
566,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,CT,6,6100.0,False
567,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,DC,16,4500.0,False
568,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,FL,22,9175.0,False
569,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,GA,16,4795.0,False
570,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,HI,1,500.0,False
571,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,IL,6,1980.0,False
572,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,IN,4,2000.0,False
573,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,KS,1,250.0,False
574,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,KY,8,1735.0,False
575,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,LA,3,1500.0,False
576,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,MA,24,25200.0,False
577,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,MD,10,18300.0,False
578,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,MI,2,1300.0,False
579,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,MN,1,400.0,False
580,"MACKLER, JAMES",S8TN00311,TN,DEM,Open seat,Senate,"[2018, 2020]","[2018, 2020]",C,MO,2,200.0,False
581,"MAHENDRA, SUJEET BOBBY NARENDRA",S6NV00234,NV,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018]",P,GA,6,490.0,False
582,"MAHENDRA, SUJEET BOBBY NARENDRA",S6NV00234,NV,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018]",P,MI,1,160.0,False
583,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,AA,2,2950.0,False
584,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,AK,3,2250.0,False
585,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,AL,61,126822.5,False
586,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,AR,6,7900.0,False
587,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,AZ,54,47600.0,False
588,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,CA,489,556040.76,False
589,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,CO,83,66120.0,False
590,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,CT,98,114025.0,False
591,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,DC,162,143454.37,False
592,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,DE,9,7550.0,False
593,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,FL,144,154670.0,False
594,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,GA,95,79480.0,False
595,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,HI,4,6150.0,False
596,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,ID,5,6200.0,False
597,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,IL,224,270459.33,False
598,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,IN,7,1100.0,False
599,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,KS,5,8400.0,False
600,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,KY,6,3000.0,False
601,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,LA,28,29575.0,False
602,"MANCHIN, JOE III",S0WV00090,WV,DEM,Incumbent,Senate,"[2010, 2012, 2014, 2016, 2018, 2020]","[2010, 2012, 2018, 2024]",F,MA,137,150459.36,False
603,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,AL,2,100.0,False
604,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,CA,33,28656.0,False
605,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,CO,4,6400.0,False
606,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,DC,2,500.0,False
607,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,IL,8,6410.0,False
608,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,KS,6,600.0,False
609,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,MA,4,5900.0,False
610,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,MN,1,2700.0,False
611,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,NC,2,500.0,False
612,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,NE,1,250.0,False
613,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,NJ,4,1000.0,False
614,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,NY,23,10970.0,False
615,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,OR,3,525.0,False
616,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,OT,2,500.0,False
617,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,RI,2,5400.0,False
618,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,VA,3,750.0,False
619,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,WA,8,8440.0,False
620,"MANNING, CHELSEA ELIZABETH",S8MD00260,MD,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,WI,2,1000.0,False
621,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,AA,5,1950.0,False
622,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,AE,54,2298.0,False
623,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,AK,352,26148.76,False
624,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,AL,337,61863.85,False
625,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,AP,4,1500.0,False
626,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,AR,553,77667.91,False
627,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,AZ,1211,147659.43,False
628,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,CA,19871,5132502.91,False
629,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,CO,1917,563642.78,False
630,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,CT,2009,328975.1,False
631,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,DC,2203,743372.81,False
632,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,DE,274,28168.5,False
633,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,FL,3065,569536.02,False
634,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,GA,1361,202622.41,False
635,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,HI,437,48145.35,False
636,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,IA,1088,73940.47,False
637,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,ID,431,35222.58,False
638,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,IL,6592,2041253.27,False
639,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,IN,937,92701.65,False
640,"MCCASKILL, CLAIRE",S6MO00305,MO,DEM,Incumbent,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,KS,2786,867818.85,False
641,"MENENDEZ, ROBERT",S6NJ00289,NJ,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,AA,2,5400.0,False
642,"MENENDEZ, ROBERT",S6NJ00289,NJ,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,AL,7,6550.0,False
643,"MENENDEZ, ROBERT",S6NJ00289,NJ,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,AR,2,1500.0,False
644,"MENENDEZ, ROBERT",S6NJ00289,NJ,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,AZ,35,31249.57,False
645,"MENENDEZ, ROBERT",S6NJ00289,NJ,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,CA,459,602773.87,False
646,"MENENDEZ, ROBERT",S6NJ00289,NJ,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,CO,39,68750.0,False
647,"MENENDEZ, ROBERT",S6NJ00289,NJ,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,CT,61,107000.0,False
